environment,path,total_time,total_translation,mean_translation_velocity,standard_translation_velocity,total_rotation_sep,total_rotation_nosep,mean_rotation_velocity_sep,mean_rotation_velocity_nosep,standard_rotation_velocity,translation_mean,translation_standard,rotation_mean_sep,rotation_standard_sep,rotation_mean_nosep,rotation_standard_nosep,combined_standard_nosep,combined_mean_nosep,combined_dynamic_nosep
constrained,paths/constrained/RDW_Path_ConstrainedNav_246_center_0.txt,200.48848836095888,119.83608151390168,0.6772113824432953,1.0,61838.02376074412,22571.271359202467,300.04759178258786,99.91571603770093,90.0,1.1329900364869743,1.6730227309518717,0.9728009476108981,0.29179399429547953,0.8874976758335905,0.7994216925281724,7228.46920994049,24098.71976352477,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_244_orbit_0.txt,382.0879869692944,236.5618244851307,0.6546036714005289,1.0,107101.31339777629,54459.94617630014,299.1924482082531,143.2396474663381,90.0,1.0572973877442293,1.6151717962139358,1.0673803768187948,0.3210784045151633,1.0049614881628723,0.6314350498238541,13766.593620490024,45765.120542250006,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_212_orbit_1.txt,108.4764340190976,88.81073758299017,0.8076564584213339,1.0,20547.480063049767,9472.791526021454,220.90373624471005,94.02365423218504,90.0,0.9864988728437275,1.2214337699620004,1.1662184119800398,0.475137536659555,1.076699587078928,1.0306232365507537,3915.719155840927,9611.077684558248,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_239_center_2.txt,73.9971290245682,47.71410999523066,0.5870060712622638,1.0,38481.12767178381,13758.652402238447,511.87017854729294,186.94940747062037,90.0,0.9103546937738208,1.550843744795087,0.9842986923058898,0.17306513647453153,1.0054559866211468,0.4840402546347954,2674.180651536633,15209.25919521969,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_246_orbit_0.txt,273.9483338710646,180.08513376008094,0.7379059429937822,1.0,129651.45724511193,42171.53069038848,637.0887749727742,184.5626271742521,90.0,1.1225141099432225,1.5212157058784945,1.3461430526136964,0.19016639359312223,1.1989278876418958,0.5846444187527473,9890.880032803187,70015.20715001383,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_210_center_1.txt,69.79651276574971,48.11849068547986,0.712609968040683,1.0,37394.450879412056,9329.863224698556,541.1131626929462,123.47413424172159,90.0,1.0336502667229497,1.4505133426142844,1.00998439285565,0.1679844469216669,0.9237074305685399,0.673288128414169,2520.866927779541,15156.380844653768,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_115_center_0.txt,233.5262754563029,156.10511486993752,0.7554747137817462,1.0,88651.94311621925,44228.06453210395,440.5130121017693,202.49477534720535,90.0,1.1301564094031038,1.4959553096698373,1.1603960318309448,0.23707731666427564,1.0691820043779823,0.4752042625743057,8431.4141892781,41268.30734218313,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_116_center_0.txt,182.2835026697569,114.93709132191374,0.7156047582193901,1.0,39937.581286670036,23216.839648458597,231.57969684007213,120.49151062438477,90.0,1.1349072814974295,1.5859414969813403,1.0569783378769175,0.41077888824864284,0.94602085947737,0.7066213786494971,6579.306229174653,16929.263799669592,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_108_orbit_1.txt,249.7539061922065,189.20288520049587,0.7163833245994963,1.0,199388.98543970325,74087.94110632974,878.1051525469492,313.2414955088495,90.0,0.9456490764402714,1.3200322285125066,1.0999112684809011,0.11273366734741753,1.055951696275978,0.303394199132066,8996.185341938028,87773.2966891462,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_230_center_0.txt,211.60388998550016,130.52684473355222,0.6958143412004053,1.0,147885.93245928682,48257.80655967192,912.2003596758519,259.1594565352628,90.0,1.1280209952693068,1.6211522650183767,1.305229925143304,0.12877729329622306,1.1363788170019675,0.3946377064433342,7624.973804177291,77283.37607432764,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_229_orbit_0.txt,315.8534447280689,203.8268330086487,0.7188964974313412,1.0,92892.52105584429,40967.27252994023,271.705813461574,113.2851897591187,90.0,1.1140139488258531,1.5496166037896824,0.9238549687211981,0.30601828545956705,0.8734171257298196,0.6938907149542589,11386.932256527227,34376.61879546179,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_234_center_0.txt,423.9599249067819,232.01944597112922,0.5786210166688189,1.0,153593.5274267541,58300.50503262145,374.5037621568487,133.8482104820739,90.0,1.0572912186288175,1.82726031058421,1.0337322772734778,0.2484244868964706,0.9733410925537506,0.6544779195353514,15270.394188331811,63542.44525720415,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_109_center_0.txt,266.3273652994918,206.28827925799055,0.8080965344953868,1.0,145279.57894129757,59268.27264989818,612.7972121999221,231.59036516739204,90.0,1.0432886527239273,1.291044582161716,1.1233833975663172,0.16498852110962886,1.0406723365825086,0.4044231728929161,9606.3952970064,65408.58063662153,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_219_center_0.txt,385.0454472611703,217.5966039244062,0.6677918790997049,1.0,105654.45984134333,44700.35203276437,300.6354892568784,112.46995498256099,90.0,1.18168306916523,1.7695379446038433,1.095631235986864,0.3279945806882535,0.9688076748917216,0.7752531843173102,13886.417365057641,46386.109761881424,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_222_orbit_1.txt,110.7578800859595,71.57368416734565,0.7076598708074506,1.0,27827.986651571482,15909.121103182568,253.320483427763,141.0201106667643,90.0,1.0950799588474494,1.5474665217316146,1.0082382199656919,0.3582080634343497,0.981769414264731,0.6265719610206655,3999.890086675658,11258.378782384392,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_236_orbit_2.txt,127.29667158392832,78.91299849204317,0.6340857481379345,1.0,48982.57096432896,20385.08504341618,362.50505175054525,146.5757049115572,90.0,1.0228607045631761,1.6131267854023275,0.9420837986190884,0.23389340773673906,0.9153064277421545,0.5620138654390233,4591.042759341636,18491.957700712235,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_116_center_2.txt,72.6203487173454,46.64924327699957,0.6682729362606644,1.0,25670.56277567805,10461.874019747229,344.5303148124948,133.21545304689027,90.0,1.0403215628053204,1.5567315483797117,0.9746538018670025,0.2546041332118186,0.9247055199234814,0.624728549801348,2629.481647339791,10065.957108351733,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_247_center_0.txt,384.2805962514131,193.77607133176733,0.5262046611342165,1.0,251878.67492817008,132754.29204694985,718.9865596892173,342.56802683816716,90.0,1.0435253410867324,1.9831168709859934,1.0969272564774166,0.137309177414444,0.9916232731931891,0.26052079469035744,13839.507270149526,110560.21911065279,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_113_center_1.txt,95.350629060127,75.7422596028086,0.8435427012747357,1.0,13230.552998710733,6465.589060781343,236.19908843992943,106.78278873753285,90.0,1.0619214112096853,1.2588828160150547,1.7022517251070686,0.6486166236776097,1.5747685142377374,1.3272660131564844,3446.498637735631,9045.109294917962,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_245_orbit_0.txt,403.2884263168729,307.8548480862914,0.8124221673706492,1.0,121118.43077340728,46402.648137695534,403.2216655817334,131.40059371398814,90.0,1.064269279566502,1.309995372247091,1.3426084695032994,0.2996732878452029,1.1420110873579292,0.7821958406514579,14525.505664083901,65077.762080986606,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_225_center_0.txt,422.13381802997515,239.24189395877102,0.6111934865486468,1.0,110608.10987005939,37163.56921734273,311.8814705920334,91.12390943507623,90.0,1.0784291821243275,1.7644644549700907,1.1902898992531874,0.3434833455460924,1.0350589196286255,1.0222926490324404,15217.234940584112,52733.04012904289,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_243_orbit_1.txt,145.40713010540037,117.89880466366051,0.790053190932142,1.0,38318.24424930258,22860.36100101598,262.4066110357551,143.23084834844792,90.0,0.9743895830986784,1.2333214956692318,0.9957604524661302,0.34152508722328057,0.911043644498179,0.5724599759778258,5240.085983346857,15278.146715844603,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_221_center_0.txt,250.7556700542432,165.1931632627342,0.7490760619388891,1.0,33347.232393733386,16641.113874887138,140.35280871155922,63.76014248179669,90.0,1.137063218132911,1.5179542851626655,1.0553878108060255,0.6767581200868373,0.9607660503366022,1.356159838491277,9050.447156962422,14113.951984169147,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_203_center_1.txt,147.2031085471528,152.78078837220477,1.1544188236706567,1.0,166226.51305265896,24748.476251926255,1416.9729921504643,189.87939062302615,90.0,1.1122736125413528,0.9634922696467332,1.2548108321674993,0.07970016049754243,1.1293962611768085,0.5353169881807408,5321.601858690884,83784.0678749186,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_109_center_1.txt,52.7295377481013,64.0271527795069,1.2305228945067457,1.0,30339.924880061186,12165.867084198811,599.3172710323794,238.09843525711065,90.0,1.0133966699916095,0.823549626354436,1.0415886918282697,0.15641628699113466,1.0319708692165506,0.39007975054181226,1922.7778503451882,12803.933045226477,0.0
constrained,paths/constrained/RDW_Path_ConstrainedNav_209_center_0.txt,410.05864922824696,262.26782713819824,0.6408680954531867,1.0,208140.67125910748,55557.15955360573,485.9087880279147,127.74422609237675,90.0,1.0020043572349335,1.563511063109439,0.9572905672953276,0.17730930820627583,0.9428600241451346,0.6642758328012294,14772.85136695801,79758.425593723,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_108_center_2.txt,24.2747806403707,54.66432077745096,2.048761661065916,1.0,110342.64230460809,20877.454191596567,5207.2082637772955,821.9906441732177,90.0,0.9097934301470656,0.44406992157092806,1.1455574718155954,0.01979951007156664,0.9557507535460646,0.10464543414075572,883.4919796485657,51116.96374896629,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_110_multi-center_0.txt,184.4505228853824,199.6392435750367,1.1110256876351055,1.0,396943.3763293743,36508.05609819222,2206.278342157322,197.89201237130203,90.0,1.0264979237229064,0.9239191632984453,1.025207165829959,0.04182094487428774,0.9998145356891426,0.45470914734642454,6645.602803192367,162911.6615029257,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_214_multi-center_1.txt,101.1297199433343,104.85933844149027,1.0705329325047697,1.0,200329.22127808366,9973.94457110323,2030.1212010860456,98.82679807809124,90.0,1.0324564055373333,0.9644321759645944,1.0248409453549752,0.045433585459136526,1.0020435085923414,0.9125451550302067,3646.51764746136,82254.14206939658,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_205_multi_0.txt,237.66464091611397,205.3133243727208,0.879548117092721,1.0,720039.8278649197,80041.6492738539,3629.4882601886184,407.12358615652244,90.0,1.0181389252545738,1.1575704676851044,1.1979907092428284,0.029706436859021936,1.208856661377883,0.26723359496588206,8566.940221256578,345484.5439865373,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_104_multi-center_0.txt,178.27459768866208,221.10880970139794,1.3101215696065023,1.0,550450.8059124872,87039.13296717027,3562.7809996183814,557.6863531988489,90.0,1.0563188145251048,0.8062754167480598,1.15387849838257,0.029148315561791434,1.1422598877505132,0.1843390811123014,6425.6661974276685,254369.3493120589,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_106_multi_0.txt,43.6308153026131,41.746314093424054,0.9693032608003762,1.0,41112.15229962754,4716.535903498923,1031.1191402106574,118.16981764475094,90.0,1.0130592954759485,1.0451417388603872,1.0942888232569619,0.09551369017648717,1.0931424234843155,0.8325545395132335,1580.5400899902816,18108.057096213968,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_210_multi_1.txt,134.391995826278,156.22716626350825,1.1812605280440438,1.0,320190.526022852,22759.63919848959,2329.7416272676187,152.0285971069657,90.0,1.0161610413317954,0.8602344844404276,0.9778510030796792,0.03777525767112103,0.8977043269310759,0.5314354730705795,4842.929636442415,125364.16413275493,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_110_center_0.txt,167.8343653435383,185.04552827660527,1.13369931672968,1.0,440856.22469621594,46871.380291104426,3115.166108880346,321.89761894478323,90.0,1.02825346327369,0.9069895766011714,1.185946568371365,0.034263081782109406,1.1526326352169995,0.32226686705416263,6048.082909761127,209342.03226873625,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_110_multi_0.txt,237.8590937338007,264.0335478947214,1.1389186415136965,1.0,631307.186245926,49816.03267823598,3087.6448123108753,239.96683259059103,90.0,1.0260141488345893,0.9008669376690068,1.1633391997252518,0.03390951172810321,1.1457815939466707,0.42972748501095837,8567.74533934898,293935.04944712797,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_218_orbit_0.txt,237.8192122057466,180.38164062226352,0.7872308890086114,1.0,624261.5805258678,61358.36821332869,2905.928830792525,276.99876555555244,90.0,1.037902910751939,1.318422492363083,1.1070450702458499,0.034286475039016565,1.0736209277494413,0.3488314588826977,8566.96088817101,276610.8737467572,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_108_center_1.txt,65.6380918307097,76.2697206445058,1.1565121742092732,1.0,138887.25461378534,11650.65987195363,2530.7390186070406,178.94062779603934,90.0,0.9952999913019923,0.8606048544041447,1.1960268101260418,0.04253398399436378,1.0081249893660977,0.5070466677157652,2373.8383487042215,66750.72592146111,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_217_multi-center_1.txt,76.3727446933431,71.49676261181,0.952976732761915,1.0,123755.37897133833,14071.277699211767,2152.838828913517,263.7045241421962,90.0,1.0179684513141825,1.0681986414966385,1.3285742536056304,0.05554140013576935,1.4312728898754985,0.4884806603444345,2755.3407447717336,65908.93935813436,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_205_multi-center_1.txt,204.0272529312771,177.6876077541679,0.9095932422398814,1.0,583951.389909104,63539.46521370593,3273.75613820195,337.3208643145563,90.0,1.0444274243131826,1.148235690209473,1.1438203302302592,0.031445173487254105,1.0831480729500604,0.28899287556254133,7351.6136622077975,267415.44835935516,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_213_orbit_0.txt,236.9191212947127,168.1695218477592,0.7261963402292112,1.0,476950.6604761003,45566.11923317671,2135.3995858606504,191.79739970207643,90.0,1.0230736040879898,1.4088112916750235,1.0607323470108705,0.044706345296260705,0.9972425163418683,0.46795121628438047,8534.442647282913,202493.8366062147,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_109_orbit_0.txt,237.7212017804799,209.68288856533448,0.8903535261824096,1.0,415157.0760111614,33312.847464687824,1870.2150232945319,138.49201256982025,90.0,1.0094095503058713,1.133717698220325,1.070895303524904,0.051534489947289236,0.9882820044126635,0.6422419513349062,8567.547642179607,178035.07014662158,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_211_orbit_0.txt,237.68335409835538,209.81527250114988,0.8888019068955485,1.0,728042.7432731788,78054.26557103686,3431.820002689966,351.4539188531877,90.0,1.0068543430688077,1.1328219879563475,1.1203826924144111,0.029382206012628833,1.0702137241687613,0.27405935745284377,8568.17481385336,326715.9301414041,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_216_center_0.txt,237.68037011784833,239.20285236365166,1.0781923682702264,1.0,588805.9305285114,101040.76425337319,2617.2634439665894,438.3888018819147,90.0,1.0713298717655588,0.9936351835659185,1.0564977555499862,0.03632985369458763,1.0312314386847587,0.2117089421153326,8567.903638514166,249160.6776056829,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_111_multi_2.txt,69.5459946926834,64.7917472304905,0.9258521890328992,1.0,393487.511585418,54309.131537994675,6150.0979380942745,866.3390692673098,90.0,0.9937887798523544,1.0733773615531637,1.086984125211149,0.01590683144459281,1.109397455033458,0.11525022303040532,2514.552642259887,171830.50022657777,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_109_multi-center_0.txt,237.68387058540043,222.6405841431668,0.963822910937436,1.0,831375.587631515,131817.84312576405,4236.604591394206,667.1866318369075,90.0,1.028946096742122,1.067567584320387,1.2112125883936435,0.025730306098628516,1.2030199956051175,0.16228112860469812,8567.739949144436,403312.51562685316,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_206_center_0.txt,237.6948800734936,234.39097381601934,1.000939736065795,1.0,703337.442231715,52533.26101356806,3306.8736782929336,240.19482243207372,90.0,1.0150486883155443,1.0140957060064422,1.1175673228570626,0.030415754831329793,1.0867986949738395,0.40721894650875096,8567.744064768574,314804.97033481795,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_218_multi-center_1.txt,162.43881158377042,132.61867226135166,0.8601096698626092,1.0,586407.4460775689,61568.09930995362,4074.439308954439,405.23221544230074,90.0,1.0535107177732452,1.2248562650638832,1.1286471269145686,0.024930606083411664,1.0691484750977827,0.237452401590962,5858.7391150996,265234.18834967504,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_109_multi_0.txt,108.5466497442092,99.29855869226621,0.9461976153459662,1.0,256267.42702243035,17200.862229918977,2815.6765116621314,162.4211256378318,90.0,1.0343209659272103,1.093134192215252,1.192630119463583,0.038121108837307516,1.0249642605127112,0.567948184596607,3925.1574272376088,122799.70636054578,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_214_center_1.txt,139.9597262450472,134.62285657298744,0.9932990690195295,1.0,241681.17321246964,17279.496764794214,1891.9126270202771,124.30472794558952,90.0,1.0326765403619345,1.0396431171341718,1.0956235019784488,0.05211980393268106,1.0068381001509432,0.728978137124832,5043.306841617111,106016.62106214662,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_105_multi-center_0.txt,237.82756801336188,196.0114063264376,0.8483631974511356,1.0,562005.8175663304,69538.13977338036,2668.2323913318733,291.60388139669107,90.0,1.0293490558698655,1.2133353485423375,1.1291328322416172,0.03808587109274241,0.9973151735413553,0.3078092280144132,8567.188283998723,253991.65868893705,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_205_orbit_0.txt,237.6595565212951,179.6606495331971,0.7916898415904267,1.0,588655.4670209275,37308.69343567365,2972.118710220768,178.93912516881926,90.0,1.047266928755197,1.3228247651268852,1.1999419935304867,0.03633595759360566,1.1398574759862057,0.5733076695327148,8567.151956105405,282917.69580050325,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_106_orbit_0.txt,145.58822561909358,104.05155096544189,0.7368263547752962,1.0,343280.71916327334,38845.44160142532,2476.365222890662,247.82585867331383,90.0,1.0309624468427985,1.3991932293969078,1.0502472136048087,0.03816975313281816,0.9288226762095078,0.3373095983863818,5252.552937115319,144524.8824984943,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_211_multi_0.txt,237.6759434299214,248.28357279241928,1.070029683095897,1.0,835556.6930148163,31658.509559229627,4127.013737021449,155.6503705468734,90.0,1.0243138986906113,0.9572761530567852,1.1739381560760533,0.025600698417616075,1.1685435979142538,0.6756740985760243,8567.967449179836,392890.2151235316,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_108_multi_0.txt,43.93440416012459,39.62147095355211,0.9406460741198406,1.0,160130.12472152198,9685.014801044012,3996.4941809770535,238.1530750499224,90.0,1.0430386302533425,1.108853434836594,1.0965056754685274,0.024693020012865642,1.0803404709398985,0.40826952313846493,1587.0097913366687,70471.94884700677,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_108_center_0.txt,82.6622618417389,99.01394198624826,1.2022924016152776,1.0,292416.3580673876,19851.56602328074,4559.935359542883,319.8601872292526,90.0,1.003739547370595,0.8348547707879321,1.2890338049592722,0.025441817328297475,1.3319033127403859,0.3747615456146772,2990.3352045460156,151508.16928994757,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_203_multi-center_0.txt,237.8340062789746,236.89825369329213,1.0107037374743675,1.0,862747.4658354771,72637.09882796707,4002.7754579871525,338.76513645826884,90.0,1.014696036366216,1.0039500189262434,1.103447023731721,0.024810343017790545,1.1092110077569923,0.2946849600340349,8567.425051327486,381038.6525955333,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_205_multi-center_0.txt,33.4862327072236,32.28051379867146,1.0574993509926265,1.0,88428.88479521713,7499.810433665345,3120.4164708357703,263.09035452259775,90.0,1.096998318426221,1.0373512923639328,1.181638695634796,0.03408118230405558,1.1746836686729485,0.40184494932323556,1212.6877439836924,42045.4534478599,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_206_multi-center_0.txt,237.6830614751069,165.76202294422453,0.7125946679644934,1.0,545886.8993790979,71723.14040846341,2314.6740843928674,304.65686549661893,90.0,1.0217761539362253,1.4338812790374929,1.007825656415913,0.039186643894716454,1.0096013096785927,0.2982506818710827,8567.880904023516,220353.90985231075,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_203_multi_0.txt,237.66004009439183,180.837248533435,0.7643938220256762,1.0,805824.1754363966,98700.49320091357,3581.6487050998962,439.8102945568194,90.0,1.0045821193576687,1.3142206156186393,1.0563281678625365,0.026543511922947415,1.0590152981862961,0.21671019986653203,8567.094288288718,340936.9129346406,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_216_orbit_0.txt,237.6902631608556,208.14051481611088,0.8749107815386887,1.0,527200.9534214975,36880.008157846794,2485.3720305385764,174.30544149048853,90.0,0.9991220310468072,1.1419701895656955,1.12053805699217,0.040576792484238906,1.1233920036275349,0.5800466093423436,8567.697072164376,236599.05188094144,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_106_center_0.txt,237.6912246689381,238.19243983717956,1.0215286950700821,1.0,529599.1363603208,47404.10859454681,2431.8767496373966,228.98053088264496,90.0,1.0193791487741837,0.9978957553456186,1.0914590360509084,0.04039321205699609,1.1481423113839655,0.4512733358868668,8567.687260338558,231506.21607313215,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_215_multi_0.txt,180.669634347478,220.53334485142798,1.231415539123512,1.0,439662.98516255413,163117.92214365854,2864.2469165426496,899.4013621920676,90.0,1.0088242906447116,0.8192395325486677,1.1769979747131225,0.036983479710626994,0.9961781826509227,0.09968412347082588,6514.900828605076,207336.49566570207,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_207_multi-center_1.txt,132.36046905115842,143.5542654881451,1.1436043675045662,1.0,335312.7393501413,38941.26376972334,2608.569642844949,309.78260337967305,90.0,1.054430601397615,0.9220239370880201,1.0296999217766964,0.03552636335169184,1.0529440166526423,0.30590795114015096,4770.504714046125,138268.8197567717,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_106_multi_1.txt,145.8059087679863,139.07911804626286,0.9650007567366833,1.0,307572.72380579717,22446.370969983316,2240.3384556691667,163.29004656595146,90.0,1.0116746084842414,1.0483666478204574,1.0620401589412753,0.04266480989193435,1.0606905527915298,0.5846170771510028,5259.39020389018,130920.15696827555,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_104_center_0.txt,174.68815314941955,215.96698469652534,1.264076114771778,1.0,517822.1265324874,65150.08248944808,3102.373662501412,385.786515230652,90.0,1.0224670323571374,0.8088650836834602,1.0465909000660891,0.03036164925729837,1.0344167080142699,0.24131870878281902,6293.679775974919,216948.29308002602,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_111_multi-center_1.txt,44.920243075211005,46.566646709315165,1.0281217722014684,1.0,24975.032190628837,9549.006437475007,558.825384735968,196.15975054344713,90.0,0.9917716473444965,0.9646441444585526,1.0051066972541085,0.1618745411782069,0.9227707336549235,0.4233761808875702,1628.6415483703172,10112.513776278061,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_204_orbit_0.txt,237.8330646560815,273.3914445482905,1.1629991581572456,1.0,681309.1589946183,54075.70060012993,3028.0878384104903,235.3537819274255,90.0,1.0117348567143014,0.8699360181114659,1.0570522957884745,0.03141741973736832,1.0351213320029402,0.39583353671789323,8567.36333849861,288252.54147279385,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_205_center_0.txt,237.8598827953973,229.33557794294194,0.9844470179045607,1.0,540820.534797812,43940.26127020596,2649.985399311461,207.6448798200688,90.0,1.021038490396443,1.037169570150935,1.1654979349580135,0.03958316682555147,1.1240348907655555,0.48719303965771377,8567.745854724353,252271.12688923185,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_211_multi-center_1.txt,90.7904148732138,87.96392276711344,0.9464557823454103,1.0,206992.52162684832,8240.92904902357,2344.7178377335395,93.65606214715058,90.0,0.9768676797849419,1.0321324017527453,1.028432832139773,0.03947551957127996,1.0318099679233115,0.9915310870874932,3279.9801224755765,85451.42111755445,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_219_multi_0.txt,237.84065536580957,183.53705851035272,0.7741138604329473,1.0,773728.5560738019,168515.0700275946,3659.674088048916,773.8220981589168,90.0,1.0031529838577187,1.2958726553438458,1.1249672468386973,0.0276655925581233,1.0921655548819742,0.12702519115600552,8567.07368615031,348363.3064401125,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_107_multi-center_0.txt,113.2620697747528,94.83494619658244,0.8573350017710192,1.0,309463.9972149644,34172.73751250427,3141.1843034976555,341.03520141598386,90.0,1.0239214623440818,1.194307313044423,1.1496556593333689,0.03293949012313356,1.1303265582480813,0.298295864532298,4088.2222260325484,142687.3276180405,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_212_center_0.txt,237.83220890595462,213.88146393724745,0.9106685518316419,1.0,632264.5460797023,58700.51620885994,2784.0578441756315,266.08497029157553,90.0,1.0126464878080896,1.1119813962734717,1.0472493371766132,0.033854339823820585,1.0780752935111162,0.3646458359135379,8566.754813500671,265003.78819617594,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_214_multi-center_0.txt,128.7782345942824,101.43126961409415,0.8158441154563465,1.0,241992.9907270519,17537.49112339766,2028.0090262522538,143.70806471264012,90.0,1.035804493942797,1.2696107924531816,1.0792189532324337,0.04789411907619268,1.0552519023638598,0.6608722440362379,4646.210990218495,104695.08695595039,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_106_orbit_1.txt,60.11210616095105,48.75946533613848,0.8128686694387492,1.0,91735.06174428004,8291.288814792604,1562.4116499554168,138.97013431635304,90.0,1.0021284568105737,1.2328294772420005,1.0238163378691234,0.05897515575415122,1.0075378694229216,0.6525028467025993,2170.137238680271,37673.863374623805,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_111_center_0.txt,237.83512259232032,240.06700024475523,1.0331563091781013,1.0,486314.3252193035,151564.10465778963,2215.337129361516,741.5124683807496,90.0,1.023551163633,0.9907031051741412,1.0834247531314574,0.04401507404425352,1.163584934699812,0.1412284332206406,8567.429996027426,210886.0641489451,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_208_center_0.txt,237.8465997605296,279.0723497778727,1.233190404253723,1.0,572318.0934463927,62197.562151837345,2570.7306373845267,279.74248678429933,90.0,1.0510182923622522,0.8522757627183177,1.068356125734474,0.0374026161737148,1.0697493115208052,0.34416451767338785,8567.425573609868,244717.1489510059,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_207_multi-center_0.txt,101.6256830011761,100.47474249834043,1.0171773891346683,1.0,202959.93726316318,17106.735802805382,2148.7186450831837,166.65400464292995,90.0,1.0288291796903202,1.0114550231651966,1.0759019874981655,0.04506461518189426,0.990038499568193,0.5346614091395461,3669.578420642105,87609.90635587361,0.0
opensearch,paths/opensearch/RDW_Path_AlgComp_108_orbit_2.txt,26.533797135314998,41.3337377035639,1.6126918416136138,1.0,47143.92661092828,5312.635800239271,1934.1924920834101,210.0805600537755,90.0,1.0352520856942402,0.6419404246867128,1.0886125720740005,0.05065428176754343,1.0492409365402362,0.4495022493487691,960.0082469871772,20631.563818452796,0.0
